id,team,x,y,segment,name,location
4237,STL,53.70776641,69.59485496,outfield_outer,Busch Stadium,"St. Louis, MO"
4238,STL,57.81992455,65.47007545,outfield_outer,Busch Stadium,"St. Louis, MO"
4239,STL,61.95976135,61.37315966,outfield_outer,Busch Stadium,"St. Louis, MO"
4240,STL,66.10242404,57.27924043,outfield_outer,Busch Stadium,"St. Louis, MO"
4241,STL,70.23689657,53.17683933,outfield_outer,Busch Stadium,"St. Louis, MO"
4242,STL,74.81980573,49.78177142,outfield_outer,Busch Stadium,"St. Louis, MO"
4243,STL,80.34936549,47.95506802,outfield_outer,Busch Stadium,"St. Louis, MO"
4244,STL,85.89379,46.17088989,outfield_outer,Busch Stadium,"St. Louis, MO"
4245,STL,91.44856712,44.4191548,outfield_outer,Busch Stadium,"St. Louis, MO"
4246,STL,96.98603048,42.61345526,outfield_outer,Busch Stadium,"St. Louis, MO"
4247,STL,102.5367255,40.84885826,outfield_outer,Busch Stadium,"St. Louis, MO"
4248,STL,108.0753213,39.04667054,outfield_outer,Busch Stadium,"St. Louis, MO"
4249,STL,113.7464127,37.92145194,outfield_outer,Busch Stadium,"St. Louis, MO"
4250,STL,119.5704863,37.91,outfield_outer,Busch Stadium,"St. Louis, MO"
4251,STL,125.3949372,37.91,outfield_outer,Busch Stadium,"St. Louis, MO"
4252,STL,131.2193882,37.91,outfield_outer,Busch Stadium,"St. Louis, MO"
4253,STL,137.0438093,37.91090788,outfield_outer,Busch Stadium,"St. Louis, MO"
4254,STL,142.691767,39.08639393,outfield_outer,Busch Stadium,"St. Louis, MO"
4255,STL,148.2169176,40.92927617,outfield_outer,Busch Stadium,"St. Louis, MO"
4256,STL,153.7135905,42.85436017,outfield_outer,Busch Stadium,"St. Louis, MO"
4257,STL,159.2357652,44.70599229,outfield_outer,Busch Stadium,"St. Louis, MO"
4258,STL,164.7469346,46.59007854,outfield_outer,Busch Stadium,"St. Louis, MO"
4259,STL,170.2621068,48.4627543,outfield_outer,Busch Stadium,"St. Louis, MO"
4260,STL,175.7767856,50.33625534,outfield_outer,Busch Stadium,"St. Louis, MO"
4261,STL,180.5854865,53.41960418,outfield_outer,Busch Stadium,"St. Louis, MO"
4262,STL,184.7097604,57.53224616,outfield_outer,Busch Stadium,"St. Louis, MO"
4263,STL,188.8549521,61.62317539,outfield_outer,Busch Stadium,"St. Louis, MO"
4264,STL,192.9423069,65.77230689,outfield_outer,Busch Stadium,"St. Louis, MO"
4265,STL,197.0540524,69.89747669,outfield_outer,Busch Stadium,"St. Louis, MO"
4266,STL,201.1425116,74.04561048,outfield_outer,Busch Stadium,"St. Louis, MO"
4267,STL,205.2781199,78.14686999,outfield_outer,Busch Stadium,"St. Louis, MO"
4268,STL,209.3845928,82.27716767,outfield_outer,Busch Stadium,"St. Louis, MO"
4269,STL,213.4842562,86.41409758,outfield_outer,Busch Stadium,"St. Louis, MO"
4270,STL,217.6450055,90.48965412,outfield_outer,Busch Stadium,"St. Louis, MO"
4271,STL,221.5262365,94.79679095,outfield_outer,Busch Stadium,"St. Louis, MO"
4272,STL,222.9766996,100.3605531,outfield_outer,Busch Stadium,"St. Louis, MO"
4273,STL,224.220264,106.0209913,outfield_outer,Busch Stadium,"St. Louis, MO"
4274,STL,220.8931827,110.2850539,outfield_outer,Busch Stadium,"St. Louis, MO"
4275,STL,216.7736697,114.4025583,outfield_outer,Busch Stadium,"St. Louis, MO"
4276,STL,212.6541568,118.5200626,outfield_outer,Busch Stadium,"St. Louis, MO"
4277,STL,208.5346439,122.637567,outfield_outer,Busch Stadium,"St. Louis, MO"
4278,STL,204.415131,126.7550714,outfield_outer,Busch Stadium,"St. Louis, MO"
4279,STL,201.6557993,131.8536135,outfield_outer,Busch Stadium,"St. Louis, MO"
4280,STL,199.048896,137.0620954,outfield_outer,Busch Stadium,"St. Louis, MO"
4281,STL,196.4419927,142.2705774,outfield_outer,Busch Stadium,"St. Louis, MO"
4282,STL,193.8350895,147.4790594,outfield_outer,Busch Stadium,"St. Louis, MO"
4283,STL,191.2281862,152.6875413,outfield_outer,Busch Stadium,"St. Louis, MO"
4284,STL,188.621283,157.8960233,outfield_outer,Busch Stadium,"St. Louis, MO"
4285,STL,186.0143797,163.1045052,outfield_outer,Busch Stadium,"St. Louis, MO"
4286,STL,183.4074765,168.3129872,outfield_outer,Busch Stadium,"St. Louis, MO"
4287,STL,180.8005732,173.5214691,outfield_outer,Busch Stadium,"St. Louis, MO"
4288,STL,179.2228194,176.4312974,outfield_outer,Busch Stadium,"St. Louis, MO"
4289,STL,177.1158456,178.9200193,outfield_outer,Busch Stadium,"St. Louis, MO"
4290,STL,173.4515475,183.2428311,outfield_outer,Busch Stadium,"St. Louis, MO"
4291,STL,168.7816107,188.7424889,outfield_outer,Busch Stadium,"St. Louis, MO"
4292,STL,163.6577209,194.7617489,outfield_outer,Busch Stadium,"St. Louis, MO"
4293,STL,158.6315636,200.6433675,outfield_outer,Busch Stadium,"St. Louis, MO"
4294,STL,154.2548245,205.7301007,outfield_outer,Busch Stadium,"St. Louis, MO"
4295,STL,151.0791892,209.3647048,outfield_outer,Busch Stadium,"St. Louis, MO"
4296,STL,148.3074283,212.8048156,outfield_outer,Busch Stadium,"St. Louis, MO"
4297,STL,144.8025066,216.6525869,outfield_outer,Busch Stadium,"St. Louis, MO"
4298,STL,140.4031842,220.3215769,outfield_outer,Busch Stadium,"St. Louis, MO"
4299,STL,134.9462424,223.2336042,outfield_outer,Busch Stadium,"St. Louis, MO"
4300,STL,128.2684625,224.8104872,outfield_outer,Busch Stadium,"St. Louis, MO"
4301,STL,121.9219849,224.6779365,outfield_outer,Busch Stadium,"St. Louis, MO"
4302,STL,116.7945411,223.2882561,outfield_outer,Busch Stadium,"St. Louis, MO"
4303,STL,112.1761878,220.8090647,outfield_outer,Busch Stadium,"St. Louis, MO"
4304,STL,107.91022,217.3606891,outfield_outer,Busch Stadium,"St. Louis, MO"
4305,STL,103.8399328,213.0634565,outfield_outer,Busch Stadium,"St. Louis, MO"
4306,STL,99.80862115,208.0376939,outfield_outer,Busch Stadium,"St. Louis, MO"
4307,STL,95.70600755,202.8729289,outfield_outer,Busch Stadium,"St. Louis, MO"
4308,STL,91.64609749,198.6966436,outfield_outer,Busch Stadium,"St. Louis, MO"
4309,STL,87.58618743,194.5203583,outfield_outer,Busch Stadium,"St. Louis, MO"
4310,STL,83.52627737,190.3440729,outfield_outer,Busch Stadium,"St. Louis, MO"
4311,STL,79.46636731,186.1677876,outfield_outer,Busch Stadium,"St. Louis, MO"
4312,STL,75.40645725,181.9915023,outfield_outer,Busch Stadium,"St. Louis, MO"
4313,STL,71.34654719,177.815217,outfield_outer,Busch Stadium,"St. Louis, MO"
4314,STL,67.28663713,173.6389316,outfield_outer,Busch Stadium,"St. Louis, MO"
4315,STL,64.60295354,168.570509,outfield_outer,Busch Stadium,"St. Louis, MO"
4316,STL,62.44786305,163.1594265,outfield_outer,Busch Stadium,"St. Louis, MO"
4317,STL,60.29277256,157.748344,outfield_outer,Busch Stadium,"St. Louis, MO"
4318,STL,58.13768208,152.3372615,outfield_outer,Busch Stadium,"St. Louis, MO"
4319,STL,55.98259159,146.926179,outfield_outer,Busch Stadium,"St. Louis, MO"
4320,STL,53.8275011,141.5150965,outfield_outer,Busch Stadium,"St. Louis, MO"
4321,STL,51.67241061,136.104014,outfield_outer,Busch Stadium,"St. Louis, MO"
4322,STL,49.51732012,130.6929315,outfield_outer,Busch Stadium,"St. Louis, MO"
4323,STL,45.80960585,126.2967849,outfield_outer,Busch Stadium,"St. Louis, MO"
4324,STL,41.71788951,122.1516568,outfield_outer,Busch Stadium,"St. Louis, MO"
4325,STL,37.62617317,118.0065288,outfield_outer,Busch Stadium,"St. Louis, MO"
4326,STL,33.53445684,113.8614008,outfield_outer,Busch Stadium,"St. Louis, MO"
4327,STL,29.4427405,109.7162728,outfield_outer,Busch Stadium,"St. Louis, MO"
4328,STL,26.93,104.71,outfield_outer,Busch Stadium,"St. Louis, MO"
4329,STL,215.52,107,outfield_inner,Busch Stadium,"St. Louis, MO"
4330,STL,216.5177369,103.4856092,outfield_inner,Busch Stadium,"St. Louis, MO"
4331,STL,215.1260741,97.00564003,outfield_inner,Busch Stadium,"St. Louis, MO"
4332,STL,211.0562567,93.0724217,outfield_inner,Busch Stadium,"St. Louis, MO"
4333,STL,207.1457817,89.37212215,outfield_inner,Busch Stadium,"St. Louis, MO"
4334,STL,203.2353068,85.6718226,outfield_inner,Busch Stadium,"St. Louis, MO"
4335,STL,199.3248318,81.97152304,outfield_inner,Busch Stadium,"St. Louis, MO"
4336,STL,195.4143569,78.27122349,outfield_inner,Busch Stadium,"St. Louis, MO"
4337,STL,191.5038819,74.57092394,outfield_inner,Busch Stadium,"St. Louis, MO"
4338,STL,187.593407,70.87062438,outfield_inner,Busch Stadium,"St. Louis, MO"
4339,STL,183.682932,67.17032483,outfield_inner,Busch Stadium,"St. Louis, MO"
4340,STL,179.7724571,63.47002527,outfield_inner,Busch Stadium,"St. Louis, MO"
4341,STL,175.8619821,59.76972572,outfield_inner,Busch Stadium,"St. Louis, MO"
4342,STL,170.832709,57.86131966,outfield_inner,Busch Stadium,"St. Louis, MO"
4343,STL,165.7912944,55.97235981,outfield_inner,Busch Stadium,"St. Louis, MO"
4344,STL,160.7498797,54.08339995,outfield_inner,Busch Stadium,"St. Louis, MO"
4345,STL,155.708465,52.1944401,outfield_inner,Busch Stadium,"St. Louis, MO"
4346,STL,150.6670504,50.30548024,outfield_inner,Busch Stadium,"St. Louis, MO"
4347,STL,145.6256357,48.41652039,outfield_inner,Busch Stadium,"St. Louis, MO"
4348,STL,140.584221,46.52756053,outfield_inner,Busch Stadium,"St. Louis, MO"
4349,STL,135.2611473,46.09426281,outfield_inner,Busch Stadium,"St. Louis, MO"
4350,STL,129.8789853,45.96634339,outfield_inner,Busch Stadium,"St. Louis, MO"
4351,STL,124.4968233,45.83842397,outfield_inner,Busch Stadium,"St. Louis, MO"
4352,STL,119.1146613,45.71050454,outfield_inner,Busch Stadium,"St. Louis, MO"
4353,STL,113.7324993,45.58258512,outfield_inner,Busch Stadium,"St. Louis, MO"
4354,STL,108.5246933,46.56950679,outfield_inner,Busch Stadium,"St. Louis, MO"
4355,STL,103.4385918,48.33461385,outfield_inner,Busch Stadium,"St. Louis, MO"
4356,STL,98.35249034,50.09972091,outfield_inner,Busch Stadium,"St. Louis, MO"
4357,STL,93.26638887,51.86482796,outfield_inner,Busch Stadium,"St. Louis, MO"
4358,STL,88.1802874,53.62993502,outfield_inner,Busch Stadium,"St. Louis, MO"
4359,STL,83.09418592,55.39504208,outfield_inner,Busch Stadium,"St. Louis, MO"
4360,STL,78.00808445,57.16014914,outfield_inner,Busch Stadium,"St. Louis, MO"
4361,STL,73.87438646,60.48719884,outfield_inner,Busch Stadium,"St. Louis, MO"
4362,STL,69.97612229,64.20036025,outfield_inner,Busch Stadium,"St. Louis, MO"
4363,STL,66.07785812,67.91352165,outfield_inner,Busch Stadium,"St. Louis, MO"
4364,STL,62.17959396,71.62668306,outfield_inner,Busch Stadium,"St. Louis, MO"
4365,STL,58.28132979,75.33984446,outfield_inner,Busch Stadium,"St. Louis, MO"
4366,STL,54.38306562,79.05300587,outfield_inner,Busch Stadium,"St. Louis, MO"
4367,STL,50.48480146,82.76616727,outfield_inner,Busch Stadium,"St. Louis, MO"
4368,STL,46.58653729,86.47932868,outfield_inner,Busch Stadium,"St. Louis, MO"
4369,STL,42.68827312,90.19249008,outfield_inner,Busch Stadium,"St. Louis, MO"
4370,STL,38.79000896,93.90565149,outfield_inner,Busch Stadium,"St. Louis, MO"
4371,STL,34.89174479,97.61881289,outfield_inner,Busch Stadium,"St. Louis, MO"
4372,STL,33.43555558,102.5393071,outfield_inner,Busch Stadium,"St. Louis, MO"
4373,STL,37.14094284,106.8393417,outfield_inner,Busch Stadium,"St. Louis, MO"
4374,STL,40.66692138,110.6211957,outfield_inner,Busch Stadium,"St. Louis, MO"
4375,STL,44.44972623,114.4519161,outfield_inner,Busch Stadium,"St. Louis, MO"
4376,STL,48.23253108,118.2826365,outfield_inner,Busch Stadium,"St. Louis, MO"
4377,STL,52.01533593,122.1133568,outfield_inner,Busch Stadium,"St. Louis, MO"
4378,STL,55.16062823,126.3495867,outfield_inner,Busch Stadium,"St. Louis, MO"
4379,STL,57.02664794,131.3995374,outfield_inner,Busch Stadium,"St. Louis, MO"
4380,STL,58.89266765,136.449488,outfield_inner,Busch Stadium,"St. Louis, MO"
4381,STL,60.75868736,141.4994387,outfield_inner,Busch Stadium,"St. Louis, MO"
4382,STL,62.62470707,146.5493893,outfield_inner,Busch Stadium,"St. Louis, MO"
4383,STL,64.49072678,151.59934,outfield_inner,Busch Stadium,"St. Louis, MO"
4384,STL,66.35674648,156.6492906,outfield_inner,Busch Stadium,"St. Louis, MO"
4385,STL,68.22276619,161.6992413,outfield_inner,Busch Stadium,"St. Louis, MO"
4386,STL,70.0887859,166.7491919,outfield_inner,Busch Stadium,"St. Louis, MO"
4387,STL,72.60046415,171.4005586,outfield_inner,Busch Stadium,"St. Louis, MO"
4388,STL,76.27876031,175.3317376,outfield_inner,Busch Stadium,"St. Louis, MO"
4389,STL,79.95705647,179.2629166,outfield_inner,Busch Stadium,"St. Louis, MO"
4390,STL,83.63535263,183.1940956,outfield_inner,Busch Stadium,"St. Louis, MO"
4391,STL,87.31364879,187.1252746,outfield_inner,Busch Stadium,"St. Louis, MO"
4392,STL,90.99194495,191.0564537,outfield_inner,Busch Stadium,"St. Louis, MO"
4393,STL,94.67024111,194.9876327,outfield_inner,Busch Stadium,"St. Louis, MO"
4394,STL,98.34853727,198.9188117,outfield_inner,Busch Stadium,"St. Louis, MO"
4395,STL,102.1352961,203.9494886,outfield_inner,Busch Stadium,"St. Louis, MO"
4396,STL,105.8556281,208.4605906,outfield_inner,Busch Stadium,"St. Louis, MO"
4397,STL,109.6404444,212.2918709,outfield_inner,Busch Stadium,"St. Louis, MO"
4398,STL,113.6281562,215.3367419,outfield_inner,Busch Stadium,"St. Louis, MO"
4399,STL,117.9571745,217.4886163,outfield_inner,Busch Stadium,"St. Louis, MO"
4400,STL,122.7659104,218.6409066,outfield_inner,Busch Stadium,"St. Louis, MO"
4401,STL,128.0844992,218.7200751,outfield_inner,Busch Stadium,"St. Louis, MO"
4402,STL,133.3201303,217.5310414,outfield_inner,Busch Stadium,"St. Louis, MO"
4403,STL,138.0831504,215.0532856,outfield_inner,Busch Stadium,"St. Louis, MO"
4404,STL,142.0622282,211.4487642,outfield_inner,Busch Stadium,"St. Louis, MO"
4405,STL,144.7838318,208.3001597,outfield_inner,Busch Stadium,"St. Louis, MO"
4406,STL,148.4148001,204.188753,outfield_inner,Busch Stadium,"St. Louis, MO"
4407,STL,152.867798,199.1365575,outfield_inner,Busch Stadium,"St. Louis, MO"
4408,STL,157.7184517,193.6273035,outfield_inner,Busch Stadium,"St. Louis, MO"
4409,STL,162.5423871,188.1447213,outfield_inner,Busch Stadium,"St. Louis, MO"
4410,STL,166.9152303,183.1725412,outfield_inner,Busch Stadium,"St. Louis, MO"
4411,STL,170.4126075,179.1944935,outfield_inner,Busch Stadium,"St. Louis, MO"
4412,STL,172.6101447,176.6943086,outfield_inner,Busch Stadium,"St. Louis, MO"
4413,STL,173.7498535,174.8564503,outfield_inner,Busch Stadium,"St. Louis, MO"
4414,STL,176.1197566,170.0224468,outfield_inner,Busch Stadium,"St. Louis, MO"
4415,STL,178.4896596,165.1884432,outfield_inner,Busch Stadium,"St. Louis, MO"
4416,STL,180.8595627,160.3544396,outfield_inner,Busch Stadium,"St. Louis, MO"
4417,STL,183.2294657,155.520436,outfield_inner,Busch Stadium,"St. Louis, MO"
4418,STL,185.5993688,150.6864324,outfield_inner,Busch Stadium,"St. Louis, MO"
4419,STL,187.9692718,145.8524288,outfield_inner,Busch Stadium,"St. Louis, MO"
4420,STL,190.3391749,141.0184252,outfield_inner,Busch Stadium,"St. Louis, MO"
4421,STL,192.7090779,136.1844217,outfield_inner,Busch Stadium,"St. Louis, MO"
4422,STL,195.078981,131.3504181,outfield_inner,Busch Stadium,"St. Louis, MO"
4423,STL,197.448884,126.5164145,outfield_inner,Busch Stadium,"St. Louis, MO"
4424,STL,199.8187871,121.6824109,outfield_inner,Busch Stadium,"St. Louis, MO"
4425,STL,203.6170683,117.9167988,outfield_inner,Busch Stadium,"St. Louis, MO"
4426,STL,207.5847122,114.2778659,outfield_inner,Busch Stadium,"St. Louis, MO"
4427,STL,211.5523561,110.6389329,outfield_inner,Busch Stadium,"St. Louis, MO"
4428,STL,215.52,107,outfield_inner,Busch Stadium,"St. Louis, MO"
4429,CHC,229.2,101.37,outfield_outer,Wrigley Field,"Chicago, IL"
4430,CHC,225.4404756,96.74481672,outfield_outer,Wrigley Field,"Chicago, IL"
4431,CHC,221.6578447,92.13848756,outfield_outer,Wrigley Field,"Chicago, IL"
4432,CHC,217.8775773,87.53036698,outfield_outer,Wrigley Field,"Chicago, IL"
4433,CHC,214.0680545,82.94681073,outfield_outer,Wrigley Field,"Chicago, IL"
4434,CHC,209.6321074,79.37,outfield_outer,Wrigley Field,"Chicago, IL"
4435,CHC,203.8042095,80.3606786,outfield_outer,Wrigley Field,"Chicago, IL"
4436,CHC,198.8905719,77.40296251,outfield_outer,Wrigley Field,"Chicago, IL"
4437,CHC,194.7398512,73.12626994,outfield_outer,Wrigley Field,"Chicago, IL"
4438,CHC,190.5276261,68.90982074,outfield_outer,Wrigley Field,"Chicago, IL"
4439,CHC,186.3241324,64.68413235,outfield_outer,Wrigley Field,"Chicago, IL"
4440,CHC,182.1437277,60.43563899,outfield_outer,Wrigley Field,"Chicago, IL"
4441,CHC,177.9262708,56.22408811,outfield_outer,Wrigley Field,"Chicago, IL"
4442,CHC,173.7058729,52.01531661,outfield_outer,Wrigley Field,"Chicago, IL"
4443,CHC,169.077874,48.26838617,outfield_outer,Wrigley Field,"Chicago, IL"
4444,CHC,164.0909287,45.0071351,outfield_outer,Wrigley Field,"Chicago, IL"
4445,CHC,158.8166378,42.26213999,outfield_outer,Wrigley Field,"Chicago, IL"
4446,CHC,153.2814421,40.0724672,outfield_outer,Wrigley Field,"Chicago, IL"
4447,CHC,147.5519805,38.43083259,outfield_outer,Wrigley Field,"Chicago, IL"
4448,CHC,141.6608095,37.61320613,outfield_outer,Wrigley Field,"Chicago, IL"
4449,CHC,135.7133117,37.23248471,outfield_outer,Wrigley Field,"Chicago, IL"
4450,CHC,129.7808341,37.75676362,outfield_outer,Wrigley Field,"Chicago, IL"
4451,CHC,123.9119153,38.71689558,outfield_outer,Wrigley Field,"Chicago, IL"
4452,CHC,118.1625359,40.28833802,outfield_outer,Wrigley Field,"Chicago, IL"
4453,CHC,112.8464737,42.97041853,outfield_outer,Wrigley Field,"Chicago, IL"
4454,CHC,107.7049213,45.9837361,outfield_outer,Wrigley Field,"Chicago, IL"
4455,CHC,102.623715,49.09923876,outfield_outer,Wrigley Field,"Chicago, IL"
4456,CHC,97.52830803,52.19089008,outfield_outer,Wrigley Field,"Chicago, IL"
4457,CHC,92.4451481,55.30303244,outfield_outer,Wrigley Field,"Chicago, IL"
4458,CHC,87.3655646,58.42104385,outfield_outer,Wrigley Field,"Chicago, IL"
4459,CHC,82.26758262,61.50914091,outfield_outer,Wrigley Field,"Chicago, IL"
4460,CHC,77.18226511,64.6180774,outfield_outer,Wrigley Field,"Chicago, IL"
4461,CHC,72.09911519,67.73072223,outfield_outer,Wrigley Field,"Chicago, IL"
4462,CHC,67.0146029,70.84079819,outfield_outer,Wrigley Field,"Chicago, IL"
4463,CHC,61.93336155,73.95631319,outfield_outer,Wrigley Field,"Chicago, IL"
4464,CHC,56.60873642,76.48081375,outfield_outer,Wrigley Field,"Chicago, IL"
4465,CHC,50.85443729,77.21096897,outfield_outer,Wrigley Field,"Chicago, IL"
4466,CHC,46.18896535,80.88875876,outfield_outer,Wrigley Field,"Chicago, IL"
4467,CHC,41.60074569,84.69338481,outfield_outer,Wrigley Field,"Chicago, IL"
4468,CHC,37.03719229,88.52523568,outfield_outer,Wrigley Field,"Chicago, IL"
4469,CHC,32.49115165,92.37816716,outfield_outer,Wrigley Field,"Chicago, IL"
4470,CHC,27.92194957,96.2041111,outfield_outer,Wrigley Field,"Chicago, IL"
4471,CHC,23.30993431,99.97985387,outfield_outer,Wrigley Field,"Chicago, IL"
4472,CHC,24.17878382,104.2891109,outfield_outer,Wrigley Field,"Chicago, IL"
4473,CHC,28.40859274,108.4885927,outfield_outer,Wrigley Field,"Chicago, IL"
4474,CHC,32.62326831,112.7032683,outfield_outer,Wrigley Field,"Chicago, IL"
4475,CHC,36.83794388,116.9179439,outfield_outer,Wrigley Field,"Chicago, IL"
4476,CHC,40.94595188,121.2181669,outfield_outer,Wrigley Field,"Chicago, IL"
4477,CHC,44.14492606,126.2474357,outfield_outer,Wrigley Field,"Chicago, IL"
4478,CHC,47.34390024,131.2767045,outfield_outer,Wrigley Field,"Chicago, IL"
4479,CHC,50.54287441,136.3059733,outfield_outer,Wrigley Field,"Chicago, IL"
4480,CHC,53.74184859,141.335242,outfield_outer,Wrigley Field,"Chicago, IL"
4481,CHC,56.94082277,146.3645108,outfield_outer,Wrigley Field,"Chicago, IL"
4482,CHC,60.22826475,151.3354308,outfield_outer,Wrigley Field,"Chicago, IL"
4483,CHC,63.59179684,156.2561657,outfield_outer,Wrigley Field,"Chicago, IL"
4484,CHC,66.95532893,161.1769007,outfield_outer,Wrigley Field,"Chicago, IL"
4485,CHC,70.31886102,166.0976356,outfield_outer,Wrigley Field,"Chicago, IL"
4486,CHC,73.68239311,171.0183705,outfield_outer,Wrigley Field,"Chicago, IL"
4487,CHC,77.0459252,175.9391054,outfield_outer,Wrigley Field,"Chicago, IL"
4488,CHC,80.4094573,180.8598403,outfield_outer,Wrigley Field,"Chicago, IL"
4489,CHC,83.77298939,185.7805753,outfield_outer,Wrigley Field,"Chicago, IL"
4490,CHC,87.13652148,190.7013102,outfield_outer,Wrigley Field,"Chicago, IL"
4491,CHC,90.50005357,195.6220451,outfield_outer,Wrigley Field,"Chicago, IL"
4492,CHC,93.86358566,200.54278,outfield_outer,Wrigley Field,"Chicago, IL"
4493,CHC,97.22711775,205.4635149,outfield_outer,Wrigley Field,"Chicago, IL"
4494,CHC,100.5906498,210.3842499,outfield_outer,Wrigley Field,"Chicago, IL"
4495,CHC,103.9541819,215.3049848,outfield_outer,Wrigley Field,"Chicago, IL"
4496,CHC,107.317714,220.2257197,outfield_outer,Wrigley Field,"Chicago, IL"
4497,CHC,110.9508067,225.2634372,outfield_outer,Wrigley Field,"Chicago, IL"
4498,CHC,116.1025891,228.8618598,outfield_outer,Wrigley Field,"Chicago, IL"
4499,CHC,121.389177,229.4647145,outfield_outer,Wrigley Field,"Chicago, IL"
4500,CHC,126.6556551,227.7696695,outfield_outer,Wrigley Field,"Chicago, IL"
4501,CHC,131.747108,224.4743935,outfield_outer,Wrigley Field,"Chicago, IL"
4502,CHC,137.1408045,219.7669492,outfield_outer,Wrigley Field,"Chicago, IL"
4503,CHC,143.0170079,214.4925222,outfield_outer,Wrigley Field,"Chicago, IL"
4504,CHC,148.2375462,209.7830176,outfield_outer,Wrigley Field,"Chicago, IL"
4505,CHC,152.7140657,205.5973656,outfield_outer,Wrigley Field,"Chicago, IL"
4506,CHC,156.3582126,201.8944966,outfield_outer,Wrigley Field,"Chicago, IL"
4507,CHC,159.0816329,198.6333409,outfield_outer,Wrigley Field,"Chicago, IL"
4508,CHC,160.6601731,196.1382716,outfield_outer,Wrigley Field,"Chicago, IL"
4509,CHC,162.3369007,193.5565308,outfield_outer,Wrigley Field,"Chicago, IL"
4510,CHC,164.9866385,189.6987895,outfield_outer,Wrigley Field,"Chicago, IL"
4511,CHC,168.4435408,184.7866441,outfield_outer,Wrigley Field,"Chicago, IL"
4512,CHC,172.5417616,179.0416911,outfield_outer,Wrigley Field,"Chicago, IL"
4513,CHC,177.115455,172.685527,outfield_outer,Wrigley Field,"Chicago, IL"
4514,CHC,181.9987751,165.9397482,outfield_outer,Wrigley Field,"Chicago, IL"
4515,CHC,187.0258761,159.0259512,outfield_outer,Wrigley Field,"Chicago, IL"
4516,CHC,192.0309119,152.1657325,outfield_outer,Wrigley Field,"Chicago, IL"
4517,CHC,196.8480368,145.5806884,outfield_outer,Wrigley Field,"Chicago, IL"
4518,CHC,201.3114047,139.4924156,outfield_outer,Wrigley Field,"Chicago, IL"
4519,CHC,205.2551699,134.1225103,outfield_outer,Wrigley Field,"Chicago, IL"
4520,CHC,208.5134863,129.6925692,outfield_outer,Wrigley Field,"Chicago, IL"
4521,CHC,210.9205082,126.4241886,outfield_outer,Wrigley Field,"Chicago, IL"
4522,CHC,212.3103896,124.538965,outfield_outer,Wrigley Field,"Chicago, IL"
4523,CHC,213.9932077,122.7567923,outfield_outer,Wrigley Field,"Chicago, IL"
4524,CHC,218.2078833,118.5421167,outfield_outer,Wrigley Field,"Chicago, IL"
4525,CHC,222.4225588,114.3274412,outfield_outer,Wrigley Field,"Chicago, IL"
4526,CHC,226.6344585,110.1099935,outfield_outer,Wrigley Field,"Chicago, IL"
4527,CHC,230.8434193,105.8896108,outfield_outer,Wrigley Field,"Chicago, IL"
4528,CHC,229.2,101.37,outfield_outer,Wrigley Field,"Chicago, IL"
4529,CHC,61.48,146.52,outfield_inner,Wrigley Field,"Chicago, IL"
4530,CHC,57.5268393,146.4170205,outfield_inner,Wrigley Field,"Chicago, IL"
4531,CHC,54.56567023,141.6744577,outfield_inner,Wrigley Field,"Chicago, IL"
4532,CHC,51.60450116,136.9318949,outfield_inner,Wrigley Field,"Chicago, IL"
4533,CHC,48.64333208,132.1893321,outfield_inner,Wrigley Field,"Chicago, IL"
4534,CHC,45.68216301,127.4467693,outfield_inner,Wrigley Field,"Chicago, IL"
4535,CHC,42.72099394,122.7042065,outfield_inner,Wrigley Field,"Chicago, IL"
4536,CHC,39.43574249,118.2028892,outfield_inner,Wrigley Field,"Chicago, IL"
4537,CHC,35.74210439,114.0055732,outfield_inner,Wrigley Field,"Chicago, IL"
4538,CHC,32.04846628,109.8082571,outfield_inner,Wrigley Field,"Chicago, IL"
4539,CHC,28.35482818,105.6109411,outfield_inner,Wrigley Field,"Chicago, IL"
4540,CHC,31.55765633,101.8987183,outfield_inner,Wrigley Field,"Chicago, IL"
4541,CHC,35.80249109,98.25978962,outfield_inner,Wrigley Field,"Chicago, IL"
4542,CHC,40.04732586,94.62086092,outfield_inner,Wrigley Field,"Chicago, IL"
4543,CHC,44.29216063,90.98193223,outfield_inner,Wrigley Field,"Chicago, IL"
4544,CHC,48.5369954,87.34300353,outfield_inner,Wrigley Field,"Chicago, IL"
4545,CHC,52.96413377,84.1037565,outfield_inner,Wrigley Field,"Chicago, IL"
4546,CHC,58.49479421,83.28386666,outfield_inner,Wrigley Field,"Chicago, IL"
4547,CHC,63.43571966,80.8589797,outfield_inner,Wrigley Field,"Chicago, IL"
4548,CHC,68.18147828,77.90293514,outfield_inner,Wrigley Field,"Chicago, IL"
4549,CHC,72.92723689,74.94689058,outfield_inner,Wrigley Field,"Chicago, IL"
4550,CHC,77.6729955,71.99084602,outfield_inner,Wrigley Field,"Chicago, IL"
4551,CHC,82.41875411,69.03480146,outfield_inner,Wrigley Field,"Chicago, IL"
4552,CHC,87.16451273,66.0787569,outfield_inner,Wrigley Field,"Chicago, IL"
4553,CHC,91.91027134,63.12271234,outfield_inner,Wrigley Field,"Chicago, IL"
4554,CHC,96.65602995,60.16666778,outfield_inner,Wrigley Field,"Chicago, IL"
4555,CHC,101.4017886,57.21062322,outfield_inner,Wrigley Field,"Chicago, IL"
